,gender,income,contributor_index,credit_card,credit_cards_regular_visa_or_mastercard,creditcard_newissue,family_position,gdiscindex,gen_in_household,inferred_household_rank,investment_type,marital_status,net_worth,num_credit_lines,num_in_household,num_of_adults,political_affiliation,residental_properties_owned,wealthrating,median_home_value,median_housing_unit_value,median_rent_asked,median_year_structure_built,median_yr_hh_mv_in,cbsa_code,cbsa_division_code,census_tract,census_block_group,congress_dist,county_name,msa,state,urbanicity,age,avg_commute_drive_time,avg_yrs_education,avg_family_size,avg_hh_size,avg_hh_size_owner_occupied,avg_hh_size_renter_occupied,avg_num_vehicles,median_age,median_rooms_in_bldg,pct_asian,pct_asian_speaking,pct_in_construction_maint,pct_english_speaking,pct_family_hh,pct_in_farm_fish_forest,pct_hispanic,pct_indo_euro_speaking,pct_in_mgmt,pct_married_by_population,pct_mfdu,pct_multirace,pct_non_family_hh,pct_other_speaking,pct_owner_occupied,pct_renter_occupied,pct_in_sales,pct_school_enrolled,pct_in_service,pct_sfdu,pct_spanish_speaking,pct_in_prod_trans,pct_black,pct_native_american,pct_other_race,pct_pacific_isle,pct_white,census_block_id,county_code,zip11,lfevnts100,lfevnts101,aerobics,art_craft,auto_motorcycle_racing,auto_parts_repair_accesories_work,auto_work,avid_readers,bank_card,baseball,basketball,boating_or_sailing,bookbuyer,camping_or_hiking,career_minded,cars,casino_gambling,cc_premium_american_express,cc_premium_discover,cc_premium_store_or_retail,cc_premium_visa_or_mastercard,cc_regular_american_express,cc_regular_discover,cc_regular_store_or_retail,children_interests,childrenage0_3gender_female,childrenage0_3gender_male,childrenage10_12gender_female,childrenage10_12gender_male,childrenage13_18gender_female,childrenage13_18gender_male,childrenage4_6gender_female,childrenage4_6gender_male,childrenage7_9gender_female,childrenage7_9gender_male,collect_specialfoodsbuyer,collector_antiques,collector_coins,collector_dolls,collector_figurines,collector_fine_arts,collector_music,collector_plates,collector_sports_memorabilia,collector_stamps,collectors,consumer_electronics,contribute_animal,contribute_childrens,contribute_environm,contribute_health,contribute_political,contribute_political_conservative,contribute_political_liberal,contribute_religious,contribute_veterans,contributors,crafts_hobbmerchbuyer,cultural_artistic,current_affairs_politics,diet_weight_loss,doit_yourselfer,donor_arts_or_cultural,entertainment_enth,family,femalemerchbuyer,fishing,fitness,food,football,gardening,general_info_grandchildren_le_12_yrs,genre_musictype_christian_or_gospel,genre_musictype_classical,genre_musictype_country,genre_musictype_jazz,genre_musictype_rhythm_and_blues,genre_musictype_rock_n_roll,genre_musictype_soft_rock_or_easy_listen,golf,great_outdoors,health_beauty,health_living,hightechleader,hobby_bird_watching,hobby_board_games,hobby_cigar_smoking,hobby_computer_games,hobby_cooking,hobby_cooking_gourmet,hobby_crafts,hobby_home_study_courses,hobby_knitting_or_needlework,hobby_photography,hobby_quilting,hobby_self_improvement_courses,hobby_sewing,hobby_video_games,hobby_wine_appreciation,hobby_woodworking,hobbyists,hockey,home_decor,home_improvement,hunting,internet_buyer,investments,investments_own_mutual_funds_cds,investments_own_stocks_or_bonds,luxury_life,magazine,mail_buyer,malemerchbuyer,membership_warehouse,mo_books_or_mag,mo_children_s_products,mo_clothing,mo_cosmetics,mo_dvd,mo_gifts,mo_home_furnishing,mo_jewelry,mo_plus_size_clothing,motor_cycle,movie,music,music_player,musical_instruments,nascar,online_education,pets,pets_own_at_least_one_cat,pets_own_at_least_one_dog,presence_of_elderly_parent,presence_premium_card,presenceofgoldorplatinumcreditcard,reading_astrology,reading_best_selling_fiction,reading_bible_or_devotional,reading_books_on_tape,reading_children_s,reading_computer,reading_cooking_or_culinary,reading_country_lifestyle,reading_fashion,reading_history,reading_interior_decorating,reading_medical_or_health,reading_military,reading_mystery,reading_natural_health_remedies,reading_news_finance,reading_people_or_entertainment,reading_romance,reading_science_fiction,reading_science_or_technology,reading_sports,reading_world_news_or_politics,religious_inspirational,respondedtocatalog,retail_card,running,rv_own,science_space,scuba_diving,self_improvement,snow_skiing,soho_business,sporting_life,sports,sports_betting,sweepstakes_contest,tennis,toys,travel,travel_business,travel_card,travel_cruises,travel_international,travel_personal,travel_vacation,truck_owner,tv_sports,veteran_in_household,voter_indicator,walking,working_woman,young_adult_in_household,cbsa_division_level,cvh02,cvh06,cvh14,cvh18,cvh20,cvh24,cvh48,cvh52,cvh54,cvh58,cvh113,cvh128,cvh139,cvh149,cvh159,cvh169,cvh205,ihs70,ihs74,cvh190,cvh191,cvh192,cvh193,chh05,chh08,chh17,chh20,cha01,cha04,cha05,cha08,chc01,chc04,chc12,chc13,chc16,chr01,chr04,chm01,chm04,chm05,chm06,chm11,chm14,ihs57,ihs59,ihs61,ihs64,combineseg01b,combineseg02b,combineseg03a,combineseg06b,combineseg07b,combineseg08a,acdscom101,prpty001,prpty002,prpty003,prpty004,prpty005,prpty006,prpty007,prpty008,prpty009,prpty010,prpty011,prpty012,prpty013,prpty014,prpty015,prpty016,prpty017,prpty018,prpty019,prpty020,prpty021,prpty022,prpty023,prpty024,prpty025,prpty026,prpty027,prpty028,prpty029,prpty030,prpty031,prpty032,prpty033,prpty034,prpty035,prpty036,prpty037,prpty038,prpty039,prpty040,prpty041,prpty042,prpty043,prpty044,prpty045,prpty046,prpty047,prpty048,prpty049,prpty050,prpty051,prpty052,prpty053,prpty054,prpty055,prpty056,prpty057,prpty058,prpty059,prpty060,prpty061,prpty062,prpty063,prpty064,prpty065,prpty066,prpty067,prpty068,prpty069,prpty070,prpty077,prpty079,prpty080,prpty081,prpty082,prpty088,prpty089,prpty090,prpty091,prpty093,prpty094,prpty095,prpty096,prpty097,prpty098,prpty099,prpty100,prpty101,prpty102,prpty105,prpty106,prpty107,prpty108,prpty109,prpty110,prpty111,prpty112,prpty113,prpty114,prpty116,prpty117,prpty120,prpty121,prpty124,prpty125,prpty126,prpty127,prpty128,prpty129,prpty130,prpty143,prpty144,prptycom101,prptycom102,prptycom103,prptycom104,prptycom105,prptycom106,combineseg04b,autolease_3,autolease_6,autolease_9,autolease_12,edu100,edu101,edu102,edu103,child0,child1,child2,child3,child4,chh01,chh04,poc,prpty169,exposed
1368,F,195000.0,,,,,,0.0,,,,,,,,,,,0.0,589.0,625000.0,,1995.0,1995.0,42660.0,42644.0,32311.0,5.0,01,KING,42660.0,WA,S,64.0,27.0,16.0,3.0,3.0,3.0,4.0,3.0,40.0,8.0,1.0,,,99.0,88.0,,0.0,,99.0,84.0,,2.0,11.0,,96.0,3.0,,41.0,,99.0,,,,5.0,,,956.0,0.0,33,98077731535.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1369,I,124000.0,,1.0,1.0,0.0,,50.0,1.0,2.0,,M,I,,2.0,2.0,R,,6.0,389.0,352200.0,,1988.0,1994.0,19820.0,47664.0,157700.0,1.0,14,OAKLAND,19820.0,MI,,48.0,32.0,14.0,3.0,3.0,3.0,3.0,3.0,45.0,8.0,19.0,0.0,1.0,68.0,82.0,,0.0,6.0,59.0,74.0,,1.0,17.0,23.0,94.0,5.0,25.0,38.0,9.0,99.0,1.0,3.0,142.0,,,,650.0,0.0,125,48322338487.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1370,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,ORANGE                   ,39100.0,ny,Rural,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,071,12566028686.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1371,M,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,VA,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1372,F,29000.0,,1.0,,,,,1.0,1.0,,S,E,1.0,,,,,3.0,,,,,,38900.0,,3402.0,1.0,03,MULTNOMAH                ,38900.0,or,Urban,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,051,97212035151.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1373,F,216000.0,7.0,1.0,0.0,0.0,,0.0,1.0,1.0,,S,G,,1.0,1.0,R,,3.0,589.0,,,,,35620.0,35084.0,43401.0,5.0,11,MORRIS,,NJ,S,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,27,7960269023.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,M,55000.0,,,,,,,,,,,,,,,,,,,165200.0,,1992.0,1995.0,,,910209.0,1.0,25,LOS ANGELES              ,31100.0,ca,Suburban,51.0,454.0,135.0,36.0,34.0,33.0,43.0,20.0,365.0,71.0,81.0,29.0,75.0,812.0,859.0,,239.0,28.0,450.0,752.0,,78.0,140.0,14.0,892.0,107.0,251.0,395.0,146.0,999.0,114.0,76.0,700.0,120.0,900.0,120.0,6550.0,6.0,037,91321214220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1375,F,288000.0,,,,,,0.0,,,,,,,,,,,0.0,301.0,183100.0,,1976.0,1983.0,23420.0,,4214.0,2.0,22,FRESNO,23420.0,CA,,49.0,27.0,14.0,2.0,2.0,2.0,4.0,2.0,47.0,7.0,,,,96.0,80.0,,25.0,2.0,55.0,68.0,,,19.0,,90.0,9.0,28.0,29.0,11.0,99.0,0.0,4.0,19.0,9.0,87.0,,883.0,10.0,19,93711091733.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1376,M,45000.0,,,,,,0.0,,,,,,,,,,,0.0,,185300.0,625.0,1968.0,1996.0,16980.0,16974.0,803611.0,2.0,06,COOK,16980.0,IL,,46.0,25.0,11.0,4.0,4.0,2.0,4.0,4.0,24.0,4.0,0.0,4.0,9.0,23.0,89.0,,98.0,5.0,14.0,51.0,57.0,4.0,10.0,,1.0,98.0,15.0,18.0,35.0,42.0,66.0,25.0,9.0,,578.0,,369.0,3.0,31,60074150912.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,F,95000.0,1.0,1.0,1.0,,W,700.0,2.0,2.0,R,M,F,1.0,8.0,2.0,R,,3.0,146.0,76700.0,,1981.0,1995.0,45300.0,,13203.0,1.0,15,HILLSBOROUGH             ,45300.0,fl,Urban,58.0,325.0,122.0,33.0,32.0,31.0,43.0,19.0,406.0,56.0,28.0,,58.0,743.0,909.0,12.0,151.0,61.0,290.0,878.0,,42.0,90.0,,954.0,45.0,387.0,349.0,152.0,943.0,194.0,98.0,900.0,,140.0,,8240.0,7.0,057,33594372417.0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
1378,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,08,STANLY                   ,,nc,Rural,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,28097726116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
